city,state,lat,lng
Mt Olive,NC,35.1965532,-78.0663788
Hempfield,PA,40.0548193,-76.4388523
Krotz Springs,LA,30.5368592,-91.7528931
Aspen Hill,MD,39.0794975,-77.0735251
Reynoldsburg,OH,39.9547861,-82.8121191
Kellogg,MN,44.3085769,-91.9957204
Spauldings,MD,38.8534461,-76.9066397
Luling,LA,29.9321498,-90.3664695
Wagner,SD,43.0797156,-98.2931342
Havre,MT,48.549999,-109.6840887
Hanford,CA,36.2940205,-119.6764752
Duson,LA,30.2357577,-92.1854035
Tallmadge Township,MI,42.992524,-85.8342049
Jeffersonville,IN,38.2775702,-85.7371847
Fort Richardson,AK,61.2548733,-149.6900616
Capitola,CA,36.97481995,-121.9569793
Bossier City ,LA,32.5064115,-93.65183813
Decatur County,TN,35.61510135,-88.11228279
Graniteville,SC,33.5637483,-81.8078887
Ferguson,MO,38.7442175,-90.3053915
Anaconda,MT,46.1285369,-112.9422641
Black Forest,CO,39.0140025,-104.7011409
New York,NY,40.7305991,-73.9865812
Rahway,NJ,40.6081591,-74.2776468
Alliance,OH,40.9153362,-81.1059309
Lenoir County,NC,35.2590371,-77.6484879
Lawrenceville,GA,33.9562149,-83.9879625
Greeleyville,SC,33.5809988,-79.9889654
Westerville,OH,40.1261743,-82.9290696
Catoosa County,GA,34.8776399,-85.14452792
Gurley,AL,34.7000115,-86.37900342
Ringgold,GA,34.91591,-85.1091173
Fountain,CO,38.72483515,-104.645142
Bassfield,MS,31.4965591,-89.7395195
Lake Ridge,VA,38.687894,-77.2977618
Highland,IL,38.7394918,-89.6712008
San Leon,TX,29.4832863,-94.9221465
Anson County,NC,34.9705848,-80.0958187
Grand Island,NE,40.9250124,-98.342007
Holladay,UT,40.6688363,-111.8246557
Bell Gardens,CA,33.96561315,-118.1528933
Fairfax,OH,39.1453377,-84.3932734
Trussville,AL,33.6196266,-86.6084342
Yazoo County,MS,32.763338,-90.36056013
Pine County,MN,46.07482315,-92.67291185
Vancleave,MS,30.541838,-88.67131175
Van Wert,OH,40.8014651,-84.600988
Pend Oreille County,WA,48.52299285,-117.2681786
Caddo Parish,LA,32.60755,-93.90238918
Albert Township,MI,42.37090955,-83.07711896
Brandenburg,KY,37.9989592,-86.1694143
Chino,CA,34.0133561,-117.690075
South Jordan,UT,40.5621704,-111.929658
Orono,MN,44.9713519,-93.6044033
McPherson Co,KS,38.391969,-97.64843664
Friendship,SC,34.4984463,-82.3809556
Ellwood City,PA,40.8617303,-80.2864515
Bardwell,TX,32.2690354,-96.6961027
Westford,NY,42.6500755,-74.7976507
Ascension Parish,LA,30.20465845,-90.88963011
Kings Fork,VA,36.7801495,-76.6246752
Ebarb,LA,31.635777,-93.648603
Bel-Air,CA,34.07094015,-118.4467026
Titusville,FL,28.6122187,-80.8075538
Edison,OH,40.5575598,-82.862403
Ridge,NY,40.8939875,-72.8959364
McCalla,AL,33.348723,-87.0141602
Hudson,FL,28.358244,-82.6920044
Jay,OK,36.4211914,-94.7968959
Yellville,AR,36.228651,-92.68164228
Winters,CA,38.5249065,-121.9708017
La Verne,CA,34.1008426,-117.7678355
West Manheim Township,PA,40.1637359,-76.3952429
Imboden,AR,36.2025683,-91.1745727
Millboro,VA,37.975128,-79.6028226
Orem,UT,40.2975185,-111.6944685
Norwood,OH,39.1556149,-84.4596641
Traverse City,MI,44.7606441,-85.6165301
Prescott,AZ,34.5400242,-112.4685025
Colleton County,SC,32.7863418,-80.65355233
Eugene,OR,44.0505054,-123.0950506
Framingham,MA,42.2792625,-71.416172
Gentilly,LA,30.0156248,-90.0518356
West York,PA,39.9525985,-76.7513566
Neenah,WI,44.1858193,-88.462609
Halifax County,NC,36.2494056,-77.66834
South Brunswick,NJ,40.384923,-74.5204753
Putnam County,FL,29.582303,-81.7891202
Ages,KY,36.8578673,-83.2462884
San Onofre,CA,33.3803575,-117.5736037
El Cajon,CA,32.7947731,-116.9625269
Corbin,KY,36.9486986,-84.0968761
Oregon,WI,42.9259657,-89.3842779
Wawayanda,NY,41.3722145,-74.45943252
Gaithersburg,MD,39.1434406,-77.2013705
Ettrick,VA,37.244418,-77.42919869
Mecosta Township,MI,43.6375503,-85.3168199
Commerce,CA,33.99507245,-118.1445008
Parkton,NC,34.9026635,-79.0116971
Whiteside County,IL,41.7590045,-89.9376086
Fairmount Heights,MD,38.9009452,-76.9155291
Marlette Township,MI,43.3269685,-83.08022
Delhi,CA,37.4339725,-120.77684
New Bedford,RI,41.6362152,-70.934205
La Miranda,CA,40.2345864,-123.8236457
Khei,HI,20.785,-156.4655556
Westwood,OH,40.7814457,-81.9598667
Cobb County ,GA,33.915655,-84.58145629
Millington,TN,35.3414745,-89.8973084
Horry County,SC,33.93569585,-78.97702634
Mollie,NC,34.151281,-78.7405736
Crestview,FL,30.7621326,-86.5705084
Carrick,PA,40.3964583,-79.9903303
Big Pine Key,FL,24.689235,-81.36884678
Taunton,RI,41.900101,-71.0897675
Chester County,SC,34.6830445,-81.16567344
Winter Haven,FL,28.0222435,-81.7328568
Ledgeview,WI,43.782401,-88.436602
Belcourt,ND,48.8391769,-99.7448737
Chickamauga,GA,34.871188,-85.2907896
Palmhurst,TX,26.2584053,-98.3180712
Rye,CO,37.9236194,-104.9302662
Boones Mill,VA,37.1168053,-79.9553136
Strasburg,CO,39.73121,-104.3492787
Mount Airy,OH,39.191447,-84.5702225
Culleoka,TN,35.4795186,-86.9830602
Gillette,WY,44.2911006,-105.5021381
Earlimart,CA,35.8841206,-119.2723328
Graceville,FL,30.9568503,-85.5165993
Bay Shore,NY,40.7250986,-73.2453946
Rockwood,TN,35.8656284,-84.68494
Hays County ,TX,30.0548461,-98.02402564
Plymouth,FL,28.6922188,-81.547295
Meridian,MS,32.376081,-88.68978002
Bolingbrook,IL,41.7003302,-88.0717708
La Crescenta,CA,34.2239835,-118.2403974
Eagle County,CO,39.63719,-106.645167
Moss Point,MS,30.430371,-88.51917015
Rolando,CA,33.081472,-117.040067
Avella,PA,40.2750705,-80.4606226
Matteson,IL,41.5039235,-87.7131018
Duvall,WA,47.7423219,-121.9856782
Ville Platte,LA,30.6879749,-92.2715157
Palmetto Bay,FL,25.6220425,-80.32099604
Lindenwold,NJ,39.8181245,-74.97996327
Westbrook,ME,43.6770252,-70.3711617
Taos,NM,36.4072485,-105.5730665
East Lansing,MI,42.723653,-84.47794903
Baxley,GA,31.7782514,-82.3484618
Claxton,GA,32.1615815,-81.9040047
Humboldt,TN,35.8197917,-88.9158953
Panama,OK,35.1673194,-94.6724465
Catasauqua,PA,40.6548191,-75.4746273
Gallia County,OH,38.7952465,-82.3556216
Hartsville,SC,34.3740431,-80.0734005
Etowah,TN,35.3234065,-84.5249307
Mt Morris Township,MI,43.089956,-83.75383026
Richmond Hill,GA,31.9382652,-81.3034433
Alma,AR,35.4953205,-94.23365777
Libertyville,IL,42.2830786,-87.9531303
Tupelo,MS,34.2633865,-88.7250376
Euclid,OH,41.5931049,-81.5267873
Hancock County,MS,30.4031063,-89.51122455
Elizabeth,NJ,40.6639916,-74.2107006
Tooele County,UT,40.4898689,-113.1120989
Perth Amboy,NJ,40.5067723,-74.2654234
Wingate,NC,34.9843176,-80.4492319
Bismarck,ND,46.8083268,-100.7837392
Brenham,TX,30.1590475,-96.39544971
Cooper Landing,AK,60.495261,-149.8478571
Parksley,VA,37.7820754,-75.6535446
Calera,AL,33.1035045,-86.7505733
Alleghany Co,VA,37.7805575,-80.03089873
Randolph County ,NC,35.7142874,-79.7975166
Tunica,MS,34.6399136,-90.3623833
Manheim Township ,PA,40.1637359,-76.3952429
Dale,TX,29.9274436,-97.5644418
Madison County,AL,34.734366,-86.57214666
Suitland,MD,38.848724,-76.9238625
Williamstown,PA,40.5800868,-76.617742
Lower Paxton Township ,PA,40.3187547,-76.7862453
Adams,PA,39.8708972,-77.2395963
Spotsylvania ,VA,38.200965,-77.589154
Tukwila,WA,47.4630314,-122.2558378
Eastport,NY,40.844395,-72.7199476
Philipstown,NY,41.4099095,-73.92558663
Montrose,CO,38.5128765,-107.9233907
New Bern,NC,35.1084931,-77.0441143
Craig County,VA,37.489433,-80.1868179
Goochland,VA,37.6843129,-77.885274
North Valley Stream,NY,40.6851028,-73.7017976
West Carrollton,OH,40.5728404,-81.0856532
Odenton,MD,39.0837774,-76.7000224
Saratoga,CA,37.2661735,-122.0257816
Gibson County,TN,36.009104,-88.94518995
Stone Mountain,GA,33.8081083,-84.1701957
West Plains,MO,36.7281154,-91.8523711
St Augustine,FL,29.894691,-81.314517
North Platte,NE,41.1238873,-100.7654232
Ross County,OH,39.3455507,-83.077359
North Fort Myers,FL,26.71128665,-81.81290581
Neillsville,WI,44.559962,-90.5962498
Hunting Park,PA,40.016501,-75.1437876
Windsor Mill,MD,39.3328839,-76.7594179
Hollis,ME,43.6328705,-70.63229819
Watts,CA,33.9405674,-118.2428485
Filer,ID,42.570186,-114.6078214
Cameron,NC,35.3268226,-79.255303
Littleton,CO,39.5413825,-105.1034598
St Clair County,AL,33.6925735,-86.36441995
Glasgow Village,MO,38.753661,-90.1984434
Nether Providence,PA,39.878245,-75.376656
Allegheny Township,PA,40.4356765,-80.00419179
Fort Hill,SC,34.407373,-80.6475769
Florida City,FL,25.4480101,-80.479102
Waipahu,HI,21.3866667,-158.0091667
Merrill,MI,43.4097497,-84.3288783
Millburn,NJ,40.7248234,-74.3040373
Arkansas County,AR,34.2521305,-91.39387615
Somerset County,PA,40.0035466,-79.042539
Johnston County,NC,35.5285816,-78.3768021
Osage County,OK,36.579681,-96.44426818
Port Vue,PA,40.3359028,-79.8697707
Walled Lake,MI,42.537811,-83.4810481
Ivesdale,IL,39.9433658,-88.4553363
North Webster,IN,41.325602,-85.6977648
Geraldine,AL,34.3514798,-86.0008078
Rock Island,IA,41.5123284,-90.5128488
West New York,NJ,40.7878788,-74.0143064
Pine Mountain,GA,34.9514786,-83.1815417
Cobb,GA,33.9373948,-84.5732006
Pierceton,IN,41.2003229,-85.7055417
Pasco County,FL,28.32438455,-82.42531339
Burleson,TX,30.4764878,-96.6353488
Weaver,AL,33.7520457,-85.8113543
Nairn,LA,29.4279955,-89.6108947
Collier,FL,26.1360651,-81.7306851
Universal City,TX,29.5480071,-98.2911235
Carrboro,NC,35.9101438,-79.0752895
Botetourt,VA,37.5520825,-79.8029569
Franklinton,LA,30.8471283,-90.153141
Reseda,CA,34.2389212,-118.5293248
Sahuarita,AZ,31.929196,-110.9760059
Overbrook,PA,40.3842203,-79.9961442
Charlotte-Mecklenburg,NC,35.2270869,-80.8431268
Fruitland Township,MI,43.018793,-85.644164
Lititz,PA,40.1571272,-76.3071674
Kingsport,TN,36.5484341,-82.5618186
Bolivar,TN,35.2561937,-88.9878389
Grainger County,TN,36.250763,-83.54990151
Monrovia,CA,34.201558,-118.1734475
Kenneth City,FL,27.8155812,-82.7201004
Quick,WV,38.3726001,-81.4020624
Asheboro,NC,35.7079146,-79.8136446
Duarte,CA,34.1394513,-117.9772873
Rockingham,NC,36.3926798,-79.744144
Harahan,LA,29.9404826,-90.2031313
East Lampeter,PA,39.9900992,-76.2396797
Whitehall,OH,39.9667308,-82.8854559
Deltona,FL,28.9005446,-81.2636738
Flowery Branch,GA,34.1851017,-83.9251809
Ravenna,OH,41.1575566,-81.2420473
Roberta,GA,32.7219973,-84.0130926
Logan,OH,40.4430521,-83.7414465
Dorchester County,SC,33.07602025,-80.42732899
Colleyville,TX,32.8919275,-97.15550575
Swifton,AR,35.821742,-91.1284584
Nodaway County,KS,39.243731,-94.677846
Placitas,NM,32.6650793,-107.1686304
Stillwell,OK,35.8138669,-94.6257297
Hopkins,MO,40.5508222,-94.8194151
Sallisaw,OK,35.4603711,-94.7874463
Pampa,TX,35.547907,-100.9677311
Rio Rancho,NM,35.233375,-106.6644716
Palatka,FL,29.6487882,-81.6372111
Willow Springs,MO,36.9922768,-91.9698742
Sebastian,FL,27.816415,-80.4706078
Farmington Hills,MI,42.4853125,-83.3771553
Ruston,LA,32.5269104,-92.6463257
Opa-locka ,FL,25.8969431,-80.25950845
Waukee,IA,41.6116552,-93.8852266
Alamance County,NC,36.0431402,-79.4075384
Parke County,IN,39.779175,-87.19128088
Marina Del Rey,CA,33.9753235,-118.4456476
Cahokia,IL,38.5708849,-90.1901113
Barberton,OH,41.012833,-81.6051221
Berwyn,IL,41.8505874,-87.7936685
Saltsburg,PA,40.4864553,-79.4514299
Barberton ,OH,41.012833,-81.6051221
Louisburg,NC,36.0990393,-78.301106
Sussex County,VA,36.9076065,-77.29575501
Andover,MN,45.2332985,-93.2913405
